SurveyName,Surveyyear,Season,ID,Intid,Strat,Stratname,Selected,Counted,UnitID,GMU,U17A,U17TNWR,U18GNS,U18KANAROL,U18TNWR,AreaMi,centrlat,centrlon,adult,calf,unknown,datecounted,searchmin,comments,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15955,57,L,LOW,0,0,5956-15955,18,0,0,0,0,1,6.678,59.9500,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15950,58,L,LOW,0,0,5956-15950,17A,1,1,0,0,0,6.678,59.9500,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15945,59,L,LOW,0,0,5956-15945,17A,1,1,0,0,0,6.678,59.9500,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15940,60,L,LOW,0,0,5956-15940,17A,1,1,0,0,0,6.678,59.9500,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15935,61,L,LOW,1,1,5956-15935,17A,1,1,0,0,0,6.678,59.9500,-159.6250,0,0,0,3/11/17,10,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15930,62,L,LOW,0,0,5956-15930,17A,1,1,0,0,0,6.678,59.9500,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15925,63,L,LOW,0,0,5956-15925,17A,1,1,0,0,0,6.678,59.9500,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5956-15920,64,L,LOW,0,0,5956-15920,17A,1,1,0,0,0,6.678,59.9500,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16040,65,L,LOW,0,0,5954-16040,18,0,0,0,1,1,6.684,59.9167,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16035,66,L,LOW,0,0,5954-16035,18,0,0,0,1,1,6.684,59.9167,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16030,67,L,LOW,0,0,5954-16030,18,0,0,0,1,1,6.684,59.9167,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16025,68,L,LOW,0,0,5954-16025,18,0,0,0,1,1,6.684,59.9167,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16020,69,L,LOW,0,0,5954-16020,18,0,0,0,1,1,6.684,59.9167,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16015,70,L,LOW,0,0,5954-16015,18,0,0,0,1,1,6.684,59.9167,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16010,71,L,LOW,0,0,5954-16010,18,0,0,0,1,1,6.684,59.9167,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16005,72,L,LOW,0,0,5954-16005,18,0,0,0,1,1,6.684,59.9167,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-16000,73,L,LOW,0,0,5954-16000,18,0,0,0,1,1,6.684,59.9167,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15955,74,L,LOW,0,0,5954-15955,18,0,0,0,1,1,6.684,59.9167,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15950,75,L,LOW,0,0,5954-15950,17A,1,1,0,0,0,6.684,59.9167,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15945,76,L,LOW,0,0,5954-15945,17A,1,1,0,0,0,6.684,59.9167,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15940,77,L,LOW,0,0,5954-15940,17A,1,1,0,0,0,6.684,59.9167,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15935,78,L,LOW,0,0,5954-15935,17A,1,1,0,0,0,6.684,59.9167,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15925,80,L,LOW,0,0,5954-15925,17A,1,1,0,0,0,6.684,59.9167,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5954-15920,81,L,LOW,0,0,5954-15920,17A,1,1,0,0,0,6.684,59.9167,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16040,82,L,LOW,0,0,5952-16040,18,0,0,0,1,1,6.691,59.8833,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16035,83,L,LOW,0,0,5952-16035,18,0,0,0,1,1,6.691,59.8833,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16030,84,L,LOW,0,0,5952-16030,18,0,0,0,1,1,6.691,59.8833,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16025,85,L,LOW,0,0,5952-16025,18,0,0,0,1,1,6.691,59.8833,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16020,86,L,LOW,0,0,5952-16020,18,0,0,0,1,1,6.691,59.8833,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16015,87,L,LOW,0,0,5952-16015,18,0,0,0,1,1,6.691,59.8833,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16010,88,L,LOW,1,1,5952-16010,18,0,0,0,1,1,6.691,59.8833,-160.2083,0,0,0,3/11/17,6,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16005,89,L,LOW,0,0,5952-16005,18,0,0,0,1,1,6.691,59.8833,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-16000,90,L,LOW,1,1,5952-16000,18,0,0,0,1,1,6.691,59.8833,-160.0417,0,0,0,3/11/17,10,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-15955,91,L,LOW,0,0,5952-15955,18,0,0,0,1,1,6.691,59.8833,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-15950,92,L,LOW,0,0,5952-15950,17A,1,1,0,0,0,6.691,59.8833,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-15945,93,L,LOW,0,0,5952-15945,17A,1,1,0,0,0,6.691,59.8833,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-15940,94,L,LOW,0,0,5952-15940,17A,1,1,0,0,0,6.691,59.8833,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5952-15935,95,L,LOW,0,0,5952-15935,17A,1,1,0,0,0,6.691,59.8833,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16045,103,L,LOW,0,0,5950-16045,18,0,0,0,1,1,6.698,59.8500,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16040,104,L,LOW,0,0,5950-16040,18,0,0,0,1,1,6.698,59.8500,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16035,105,L,LOW,1,1,5950-16035,18,0,0,0,1,1,6.698,59.8500,-160.6250,0,0,0,3/11/17,7,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16030,106,L,LOW,0,0,5950-16030,18,0,0,0,1,1,6.698,59.8500,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16020,108,L,LOW,0,0,5950-16020,18,0,0,0,1,1,6.698,59.8500,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16015,109,L,LOW,0,0,5950-16015,18,0,0,0,1,1,6.698,59.8500,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16010,110,L,LOW,0,0,5950-16010,18,0,0,0,1,1,6.698,59.8500,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16005,111,L,LOW,0,0,5950-16005,18,0,0,0,1,1,6.698,59.8500,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-16000,112,L,LOW,0,0,5950-16000,18,0,0,0,1,1,6.698,59.8500,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15955,113,L,LOW,0,0,5950-15955,18,0,0,0,1,1,6.698,59.8500,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15950,114,L,LOW,0,0,5950-15950,18,0,0,0,1,1,6.698,59.8500,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15945,115,L,LOW,0,0,5950-15945,17A,1,1,0,0,0,6.698,59.8500,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15940,116,L,LOW,0,0,5950-15940,17A,1,1,0,0,0,6.698,59.8500,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15935,117,L,LOW,0,0,5950-15935,17A,1,1,0,0,0,6.698,59.8500,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15930,118,L,LOW,0,0,5950-15930,17A,1,1,0,0,0,6.698,59.8500,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5950-15920,120,L,LOW,0,0,5950-15920,17A,1,1,0,0,0,6.698,59.8500,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16155,121,L,LOW,0,0,5948-16155,18,0,0,0,1,1,6.704,59.8167,-161.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16150,122,L,LOW,0,0,5948-16150,18,0,0,0,1,1,6.704,59.8167,-161.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16145,123,L,LOW,0,0,5948-16145,18,0,0,0,1,1,6.704,59.8167,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16140,124,L,LOW,1,1,5948-16140,18,0,0,0,1,1,6.704,59.8167,-161.7083,2,0,0,3/11/17,18,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16105,131,L,LOW,0,0,5948-16105,18,0,0,0,1,1,6.704,59.8167,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16100,132,L,LOW,0,0,5948-16100,18,0,0,0,1,1,6.704,59.8167,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16045,133,L,LOW,0,0,5948-16045,18,0,0,0,1,1,6.704,59.8167,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16040,134,L,LOW,0,0,5948-16040,18,0,0,0,1,1,6.704,59.8167,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16035,135,L,LOW,0,0,5948-16035,18,0,0,0,1,1,6.704,59.8167,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16030,136,L,LOW,0,0,5948-16030,18,0,0,0,1,1,6.704,59.8167,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16025,137,L,LOW,0,0,5948-16025,18,0,0,0,1,1,6.704,59.8167,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16020,138,L,LOW,0,0,5948-16020,18,0,0,0,1,1,6.704,59.8167,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16015,139,L,LOW,1,1,5948-16015,18,0,0,0,1,1,6.704,59.8167,-160.2917,0,0,0,3/11/17,29,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16010,140,L,LOW,0,0,5948-16010,18,0,0,0,1,1,6.704,59.8167,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16005,141,L,LOW,0,0,5948-16005,18,0,0,0,1,1,6.704,59.8167,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-16000,142,L,LOW,0,0,5948-16000,18,0,0,0,1,1,6.704,59.8167,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15955,143,L,LOW,0,0,5948-15955,18,0,0,0,1,1,6.704,59.8167,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15950,144,L,LOW,0,0,5948-15950,18,0,0,0,1,1,6.704,59.8167,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15945,145,L,LOW,0,0,5948-15945,17A,1,1,0,0,0,6.704,59.8167,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15940,146,L,LOW,0,0,5948-15940,17A,1,1,0,0,0,6.704,59.8167,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15935,147,L,LOW,0,0,5948-15935,17A,1,1,0,0,0,6.704,59.8167,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15930,148,L,LOW,0,0,5948-15930,17A,1,1,0,0,0,6.704,59.8167,-159.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5948-15920,150,L,LOW,0,0,5948-15920,17A,1,1,0,0,0,6.704,59.8167,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16155,151,L,LOW,0,0,5946-16155,18,0,0,0,1,1,6.711,59.7833,-161.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16150,152,L,LOW,0,0,5946-16150,18,0,0,0,1,1,6.711,59.7833,-161.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16135,155,L,LOW,0,0,5946-16135,18,0,0,0,1,1,6.711,59.7833,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16130,156,L,LOW,0,0,5946-16130,18,0,0,0,1,1,6.711,59.7833,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16125,157,L,LOW,0,0,5946-16125,18,0,0,0,1,1,6.711,59.7833,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16120,158,L,LOW,0,0,5946-16120,18,0,0,0,1,1,6.711,59.7833,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16115,159,L,LOW,0,0,5946-16115,18,0,0,0,1,1,6.711,59.7833,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16110,160,L,LOW,0,0,5946-16110,18,0,0,0,1,1,6.711,59.7833,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16100,162,L,LOW,0,0,5946-16100,18,0,0,0,1,1,6.711,59.7833,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16055,163,L,LOW,0,0,5946-16055,18,0,0,0,1,1,6.711,59.7833,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16050,164,L,LOW,0,0,5946-16050,18,0,0,0,1,1,6.711,59.7833,-160.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16035,167,L,LOW,0,0,5946-16035,18,0,0,0,1,1,6.711,59.7833,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16030,168,L,LOW,0,0,5946-16030,18,0,0,0,1,1,6.711,59.7833,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16025,169,L,LOW,0,0,5946-16025,18,0,0,0,1,1,6.711,59.7833,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16020,170,L,LOW,0,0,5946-16020,18,0,0,0,1,1,6.711,59.7833,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16015,171,L,LOW,0,0,5946-16015,18,0,0,0,1,1,6.711,59.7833,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16010,172,L,LOW,0,0,5946-16010,18,0,0,0,1,1,6.711,59.7833,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16005,173,L,LOW,0,0,5946-16005,18,0,0,0,1,1,6.711,59.7833,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-16000,174,L,LOW,0,0,5946-16000,18,0,0,0,1,1,6.711,59.7833,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15955,175,L,LOW,0,0,5946-15955,18,0,0,0,1,1,6.711,59.7833,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15950,176,L,LOW,0,0,5946-15950,18,0,0,0,1,1,6.711,59.7833,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15945,177,L,LOW,0,0,5946-15945,17A,1,1,0,0,0,6.711,59.7833,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15940,178,L,LOW,0,0,5946-15940,17A,1,1,0,0,0,6.711,59.7833,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15935,179,L,LOW,0,0,5946-15935,17A,1,1,0,0,0,6.711,59.7833,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5946-15920,182,L,LOW,1,1,5946-15920,17A,1,1,0,0,0,6.711,59.7833,-159.3750,0,0,0,3/11/17,7,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16145,184,L,LOW,0,0,5944-16145,18,0,0,0,1,1,6.718,59.7500,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16140,185,L,LOW,0,0,5944-16140,18,0,0,0,1,1,6.718,59.7500,-161.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16135,186,L,LOW,0,0,5944-16135,18,0,0,0,1,1,6.718,59.7500,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16130,187,L,LOW,0,0,5944-16130,18,0,0,0,1,1,6.718,59.7500,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16125,188,L,LOW,0,0,5944-16125,18,0,0,0,1,1,6.718,59.7500,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16120,189,L,LOW,0,0,5944-16120,18,0,0,0,1,1,6.718,59.7500,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16115,190,L,LOW,0,0,5944-16115,18,0,0,0,1,1,6.718,59.7500,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16110,191,L,LOW,0,0,5944-16110,18,0,0,0,1,1,6.718,59.7500,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16105,192,L,LOW,0,0,5944-16105,18,0,0,0,1,1,6.718,59.7500,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16055,194,L,LOW,0,0,5944-16055,18,0,0,0,1,1,6.718,59.7500,-160.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16040,197,L,LOW,0,0,5944-16040,18,0,0,0,1,1,6.718,59.7500,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16035,198,L,LOW,0,0,5944-16035,18,0,0,0,1,1,6.718,59.7500,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16030,199,L,LOW,0,0,5944-16030,18,0,0,0,1,1,6.718,59.7500,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16025,200,L,LOW,0,0,5944-16025,18,0,0,0,1,1,6.718,59.7500,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16020,201,L,LOW,0,0,5944-16020,18,0,0,0,1,1,6.718,59.7500,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16015,202,L,LOW,0,0,5944-16015,18,0,0,0,1,1,6.718,59.7500,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16010,203,L,LOW,0,0,5944-16010,18,0,0,0,1,1,6.718,59.7500,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16005,204,L,LOW,0,0,5944-16005,18,0,0,0,1,1,6.718,59.7500,-160.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-16000,205,L,LOW,0,0,5944-16000,17A,1,1,0,0,0,6.718,59.7500,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15955,206,L,LOW,0,0,5944-15955,17A,1,1,0,0,0,6.718,59.7500,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15950,207,L,LOW,0,0,5944-15950,17A,1,1,0,0,0,6.718,59.7500,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15945,208,L,LOW,0,0,5944-15945,17A,1,1,0,0,0,6.718,59.7500,-159.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15940,209,L,LOW,1,1,5944-15940,17A,1,1,0,0,0,6.718,59.7500,-159.7083,0,0,0,3/11/17,3,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15935,210,L,LOW,0,0,5944-15935,17A,1,1,0,0,0,6.718,59.7500,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5944-15915,214,L,LOW,1,1,5944-15915,17A,1,1,0,0,0,6.718,59.7500,-159.2917,0,0,0,3/11/17,5,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16150,215,L,LOW,0,0,5942-16150,18,0,0,0,1,1,6.724,59.7167,-161.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16145,216,L,LOW,0,0,5942-16145,18,0,0,0,1,1,6.724,59.7167,-161.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16135,218,L,LOW,0,0,5942-16135,18,0,0,0,1,1,6.724,59.7167,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16130,219,L,LOW,0,0,5942-16130,18,0,0,0,1,1,6.724,59.7167,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16125,220,L,LOW,0,0,5942-16125,18,0,0,0,1,1,6.724,59.7167,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16120,221,L,LOW,0,0,5942-16120,18,0,0,0,1,1,6.724,59.7167,-161.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16115,222,L,LOW,0,0,5942-16115,18,0,0,0,1,1,6.724,59.7167,-161.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16110,223,L,LOW,0,0,5942-16110,18,0,0,0,1,1,6.724,59.7167,-161.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16105,224,L,LOW,0,0,5942-16105,18,0,0,0,1,1,6.724,59.7167,-161.1250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16100,225,L,LOW,0,0,5942-16100,18,0,0,0,1,1,6.724,59.7167,-161.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16045,228,L,LOW,0,0,5942-16045,18,0,0,0,1,1,6.724,59.7167,-160.7917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16040,229,L,LOW,0,0,5942-16040,18,0,0,0,1,1,6.724,59.7167,-160.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16035,230,L,LOW,0,0,5942-16035,18,0,0,0,1,1,6.724,59.7167,-160.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16030,231,L,LOW,0,0,5942-16030,18,0,0,0,1,1,6.724,59.7167,-160.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16025,232,L,LOW,0,0,5942-16025,18,0,0,0,1,1,6.724,59.7167,-160.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16020,233,L,LOW,0,0,5942-16020,18,0,0,0,1,1,6.724,59.7167,-160.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16015,234,L,LOW,0,0,5942-16015,18,0,0,0,1,1,6.724,59.7167,-160.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16010,235,L,LOW,0,0,5942-16010,18,0,0,0,1,1,6.724,59.7167,-160.2083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16005,236,L,LOW,1,1,5942-16005,17A,1,1,0,0,0,6.724,59.7167,-160.1250,0,0,0,3/14/17,5,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-16000,237,L,LOW,0,0,5942-16000,17A,1,1,0,0,0,6.724,59.7167,-160.0417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15955,238,L,LOW,0,0,5942-15955,17A,1,1,0,0,0,6.724,59.7167,-159.9583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15950,239,L,LOW,0,0,5942-15950,17A,1,1,0,0,0,6.724,59.7167,-159.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15945,240,L,LOW,1,1,5942-15945,17A,1,1,0,0,0,6.724,59.7167,-159.7917,0,0,0,3/11/17,5,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15940,241,L,LOW,0,0,5942-15940,17A,1,1,0,0,0,6.724,59.7167,-159.7083,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15935,242,L,LOW,0,0,5942-15935,17A,1,1,0,0,0,6.724,59.7167,-159.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15925,244,L,LOW,0,0,5942-15925,17A,1,1,0,0,0,6.724,59.7167,-159.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15920,245,L,LOW,0,0,5942-15920,17A,1,1,0,0,0,6.724,59.7167,-159.3750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5942-15915,246,L,LOW,0,0,5942-15915,17A,1,1,0,0,0,6.724,59.7167,-159.2917,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16150,247,L,LOW,0,0,5940-16150,18,0,0,0,1,1,6.731,59.6833,-161.8750,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16145,248,L,LOW,1,1,5940-16145,18,0,0,0,1,1,6.731,59.6833,-161.7917,0,0,0,3/11/17,3,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16135,250,L,LOW,0,0,5940-16135,18,0,0,0,1,1,6.731,59.6833,-161.6250,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16130,251,L,LOW,0,0,5940-16130,18,0,0,0,1,1,6.731,59.6833,-161.5417,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16125,252,L,LOW,0,0,5940-16125,18,0,0,0,1,1,6.731,59.6833,-161.4583,0,0,0,,,,,,
TOGIAK NWR MAR 2017,2017,spring,5940-16120,253,L,LOW,0,0,5940-16120,18,0,0,0,1,1,6.731,59.6833,-161.3750,0,0,0,,,,,,
